"old_nc_name","new_nc_name","nc_id","Month","Avg deployment"
"PORTER RANCH NC","PORTER RANCH NC",114,2021-02-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2021-03-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2021-04-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2021-05-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2021-06-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2021-07-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2021-08-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2021-09-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2021-10-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2021-11-01,1
"PORTER RANCH NC","PORTER RANCH NC",114,2021-12-01,2
"PORTER RANCH NC","PORTER RANCH NC",114,2020-01-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-02-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-03-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-04-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-05-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-06-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-07-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-08-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-09-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-10-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-11-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2020-12-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2019-01-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2019-02-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2019-03-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2019-04-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2019-05-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2019-06-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2019-07-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2019-08-01,1
"PORTER RANCH NC","PORTER RANCH NC",114,2019-09-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2019-10-01,0
"PORTER RANCH NC","PORTER RANCH NC",114,2019-11-01,1
"PORTER RANCH NC","PORTER RANCH NC",114,2019-12-01,0
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-01-01,144
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-02-01,147
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-03-01,137
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-04-01,149
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-05-01,184
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-06-01,209
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-07-01,138
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-08-01,156
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-09-01,158
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-10-01,NA
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-11-01,NA
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2022-12-01,NA
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-01-01,89
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-02-01,83
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-03-01,84
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-04-01,111
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-05-01,128
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-06-01,131
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-07-01,149
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-08-01,166
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-09-01,186
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-10-01,169
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-11-01,171
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2021-12-01,159
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-01-01,101
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-02-01,106
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-03-01,59
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-04-01,8
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-05-01,20
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-06-01,24
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-07-01,48
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-08-01,74
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-09-01,78
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-10-01,66
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-11-01,92
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2020-12-01,86
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-01-01,0
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-02-01,1
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-03-01,7
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-04-01,59
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-05-01,95
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-06-01,120
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-07-01,159
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-08-01,170
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-09-01,155
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-10-01,103
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-11-01,119
"RAMPART VILLAGE NC","RAMPART VILLAGE NC",53,2019-12-01,110
"RESEDA NC","RESEDA NC",15,2022-01-01,5
"RESEDA NC","RESEDA NC",15,2022-02-01,4
"RESEDA NC","RESEDA NC",15,2022-03-01,8
"RESEDA NC","RESEDA NC",15,2022-04-01,8
"RESEDA NC","RESEDA NC",15,2022-05-01,6
"RESEDA NC","RESEDA NC",15,2022-06-01,2
"RESEDA NC","RESEDA NC",15,2022-07-01,1
"RESEDA NC","RESEDA NC",15,2022-08-01,7
"RESEDA NC","RESEDA NC",15,2022-09-01,9
"RESEDA NC","RESEDA NC",15,2022-10-01,NA
"RESEDA NC","RESEDA NC",15,2022-11-01,NA
"RESEDA NC","RESEDA NC",15,2022-12-01,NA
"RESEDA NC","RESEDA NC",15,2021-01-01,6
"RESEDA NC","RESEDA NC",15,2021-02-01,9
"RESEDA NC","RESEDA NC",15,2021-03-01,7
"RESEDA NC","RESEDA NC",15,2021-04-01,3
"RESEDA NC","RESEDA NC",15,2021-05-01,3
"RESEDA NC","RESEDA NC",15,2021-06-01,9
"RESEDA NC","RESEDA NC",15,2021-07-01,8
"RESEDA NC","RESEDA NC",15,2021-08-01,9
"RESEDA NC","RESEDA NC",15,2021-09-01,12
"RESEDA NC","RESEDA NC",15,2021-10-01,10
"RESEDA NC","RESEDA NC",15,2021-11-01,12
"RESEDA NC","RESEDA NC",15,2021-12-01,9
"RESEDA NC","RESEDA NC",15,2020-01-01,0
"RESEDA NC","RESEDA NC",15,2020-02-01,0
"RESEDA NC","RESEDA NC",15,2020-03-01,1
"RESEDA NC","RESEDA NC",15,2020-04-01,0
"RESEDA NC","RESEDA NC",15,2020-05-01,0
"RESEDA NC","RESEDA NC",15,2020-06-01,1
"RESEDA NC","RESEDA NC",15,2020-07-01,3
"RESEDA NC","RESEDA NC",15,2020-08-01,14
"RESEDA NC","RESEDA NC",15,2020-09-01,1
"RESEDA NC","RESEDA NC",15,2020-10-01,0
"RESEDA NC","RESEDA NC",15,2020-11-01,6
"RESEDA NC","RESEDA NC",15,2020-12-01,8
"RESEDA NC","RESEDA NC",15,2019-01-01,0
"RESEDA NC","RESEDA NC",15,2019-02-01,0
"RESEDA NC","RESEDA NC",15,2019-03-01,0
"RESEDA NC","RESEDA NC",15,2019-04-01,2
"RESEDA NC","RESEDA NC",15,2019-05-01,4
"RESEDA NC","RESEDA NC",15,2019-06-01,2
"RESEDA NC","RESEDA NC",15,2019-07-01,5
"RESEDA NC","RESEDA NC",15,2019-08-01,8
"RESEDA NC","RESEDA NC",15,2019-09-01,6
"RESEDA NC","RESEDA NC",15,2019-10-01,7
"RESEDA NC","RESEDA NC",15,2019-11-01,6
"RESEDA NC","RESEDA NC",15,2019-12-01,1
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-01-01,92
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-02-01,98
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-03-01,113
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-04-01,95
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-05-01,110
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-06-01,112
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-07-01,116
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-08-01,113
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-09-01,121
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-10-01,NA
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-11-01,NA
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2022-12-01,NA
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-01-01,89
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-02-01,78
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-03-01,47
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-04-01,45
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-05-01,46
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-06-01,44
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-07-01,47
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-08-01,66
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-09-01,91
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-10-01,82
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-11-01,67
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2021-12-01,73
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-01-01,128
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-02-01,138
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-03-01,103
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-04-01,97
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-05-01,110
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-06-01,80
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-07-01,128
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-08-01,117
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-09-01,91
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-10-01,67
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-11-01,78
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2020-12-01,105
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-01-01,0
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-02-01,0
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-03-01,0
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-04-01,47
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-05-01,149
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-06-01,311
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-07-01,408
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-08-01,264
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-09-01,253
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-10-01,263
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-11-01,179
"SHERMAN OAKS NC","SHERMAN OAKS NC",26,2019-12-01,101
"SILVER LAKE NC","SILVER LAKE NC",38,2022-01-01,104
"SILVER LAKE NC","SILVER LAKE NC",38,2022-02-01,83
"SILVER LAKE NC","SILVER LAKE NC",38,2022-03-01,120
"SILVER LAKE NC","SILVER LAKE NC",38,2022-04-01,145
"SILVER LAKE NC","SILVER LAKE NC",38,2022-05-01,177
"SILVER LAKE NC","SILVER LAKE NC",38,2022-06-01,219
"SILVER LAKE NC","SILVER LAKE NC",38,2022-07-01,175
"SILVER LAKE NC","SILVER LAKE NC",38,2022-08-01,133
"SILVER LAKE NC","SILVER LAKE NC",38,2022-09-01,161
"SILVER LAKE NC","SILVER LAKE NC",38,2022-10-01,NA
"SILVER LAKE NC","SILVER LAKE NC",38,2022-11-01,NA
"SILVER LAKE NC","SILVER LAKE NC",38,2022-12-01,NA
"SILVER LAKE NC","SILVER LAKE NC",38,2021-01-01,24
"SILVER LAKE NC","SILVER LAKE NC",38,2021-02-01,31
"SILVER LAKE NC","SILVER LAKE NC",38,2021-03-01,30
"SILVER LAKE NC","SILVER LAKE NC",38,2021-04-01,50
"SILVER LAKE NC","SILVER LAKE NC",38,2021-05-01,46
"SILVER LAKE NC","SILVER LAKE NC",38,2021-06-01,61
"SILVER LAKE NC","SILVER LAKE NC",38,2021-07-01,75
"SILVER LAKE NC","SILVER LAKE NC",38,2021-08-01,99
"SILVER LAKE NC","SILVER LAKE NC",38,2021-09-01,103
"SILVER LAKE NC","SILVER LAKE NC",38,2021-10-01,103
"SILVER LAKE NC","SILVER LAKE NC",38,2021-11-01,117
"SILVER LAKE NC","SILVER LAKE NC",38,2021-12-01,93
"SILVER LAKE NC","SILVER LAKE NC",38,2020-01-01,55
"SILVER LAKE NC","SILVER LAKE NC",38,2020-02-01,85
"SILVER LAKE NC","SILVER LAKE NC",38,2020-03-01,37
"SILVER LAKE NC","SILVER LAKE NC",38,2020-04-01,15
"SILVER LAKE NC","SILVER LAKE NC",38,2020-05-01,10
"SILVER LAKE NC","SILVER LAKE NC",38,2020-06-01,21
"SILVER LAKE NC","SILVER LAKE NC",38,2020-07-01,28
"SILVER LAKE NC","SILVER LAKE NC",38,2020-08-01,27
"SILVER LAKE NC","SILVER LAKE NC",38,2020-09-01,28
"SILVER LAKE NC","SILVER LAKE NC",38,2020-10-01,19
"SILVER LAKE NC","SILVER LAKE NC",38,2020-11-01,25
"SILVER LAKE NC","SILVER LAKE NC",38,2020-12-01,34
"SILVER LAKE NC","SILVER LAKE NC",38,2019-01-01,0
"SILVER LAKE NC","SILVER LAKE NC",38,2019-02-01,0
"SILVER LAKE NC","SILVER LAKE NC",38,2019-03-01,0
"SILVER LAKE NC","SILVER LAKE NC",38,2019-04-01,77
"SILVER LAKE NC","SILVER LAKE NC",38,2019-05-01,86
"SILVER LAKE NC","SILVER LAKE NC",38,2019-06-01,165
"SILVER LAKE NC","SILVER LAKE NC",38,2019-07-01,182
"SILVER LAKE NC","SILVER LAKE NC",38,2019-08-01,199
"SILVER LAKE NC","SILVER LAKE NC",38,2019-09-01,202
"SILVER LAKE NC","SILVER LAKE NC",38,2019-10-01,142
"SILVER LAKE NC","SILVER LAKE NC",38,2019-11-01,94
"SILVER LAKE NC","SILVER LAKE NC",38,2019-12-01,80
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-01-01,135
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-02-01,166
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-03-01,157
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-04-01,145
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-05-01,150
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-06-01,123
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-07-01,126
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-08-01,90
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-09-01,97
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-10-01,NA
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-11-01,NA
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2022-12-01,NA
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-01-01,6
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-02-01,8
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-03-01,20
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-04-01,29
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-05-01,53
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-06-01,83
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-07-01,102
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-08-01,92
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-09-01,144
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-10-01,162
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-11-01,169
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2021-12-01,155
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-01-01,139
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-02-01,144
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-03-01,85
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-04-01,7
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-05-01,9
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-06-01,18
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-07-01,36
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-08-01,40
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-09-01,28
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-10-01,22
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-11-01,13
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2020-12-01,14
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-01-01,0
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-02-01,0
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-03-01,2
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-04-01,146
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-05-01,175
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-06-01,119
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-07-01,198
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-08-01,198
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-09-01,183
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-10-01,140
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-11-01,144
"SOUTH CENTRAL NC","SOUTH CENTRAL NC",78,2019-12-01,139
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-01-01,51
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-02-01,51
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-03-01,59
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-04-01,85
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-05-01,101
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-06-01,101
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-07-01,95
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-08-01,123
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-09-01,110
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-10-01,NA
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-11-01,NA
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2022-12-01,NA
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-01-01,23
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-02-01,19
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-03-01,21
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-04-01,31
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-05-01,29
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-06-01,36
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-07-01,32
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-08-01,35
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-09-01,38
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-10-01,52
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-11-01,90
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2021-12-01,67
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-01-01,49
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-02-01,76
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-03-01,46
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-04-01,5
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-05-01,7
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-06-01,7
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-07-01,41
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-08-01,62
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-09-01,52
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-10-01,21
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-11-01,22
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2020-12-01,19
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-01-01,4
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-02-01,7
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-03-01,9
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-04-01,66
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-05-01,93
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-06-01,128
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-07-01,224
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-08-01,195
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-09-01,131
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-10-01,96
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-11-01,83
"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",61,2019-12-01,65
"STUDIO CITY NC","STUDIO CITY NC",27,2022-01-01,57
"STUDIO CITY NC","STUDIO CITY NC",27,2022-02-01,67
"STUDIO CITY NC","STUDIO CITY NC",27,2022-03-01,64
"STUDIO CITY NC","STUDIO CITY NC",27,2022-04-01,38
"STUDIO CITY NC","STUDIO CITY NC",27,2022-05-01,48
"STUDIO CITY NC","STUDIO CITY NC",27,2022-06-01,55
"STUDIO CITY NC","STUDIO CITY NC",27,2022-07-01,52
"STUDIO CITY NC","STUDIO CITY NC",27,2022-08-01,42
"STUDIO CITY NC","STUDIO CITY NC",27,2022-09-01,63
"STUDIO CITY NC","STUDIO CITY NC",27,2022-10-01,NA
"STUDIO CITY NC","STUDIO CITY NC",27,2022-11-01,NA
"STUDIO CITY NC","STUDIO CITY NC",27,2022-12-01,NA
"STUDIO CITY NC","STUDIO CITY NC",27,2021-01-01,60
"STUDIO CITY NC","STUDIO CITY NC",27,2021-02-01,52
"STUDIO CITY NC","STUDIO CITY NC",27,2021-03-01,28
"STUDIO CITY NC","STUDIO CITY NC",27,2021-04-01,32
"STUDIO CITY NC","STUDIO CITY NC",27,2021-05-01,54
"STUDIO CITY NC","STUDIO CITY NC",27,2021-06-01,58
"STUDIO CITY NC","STUDIO CITY NC",27,2021-07-01,67
"STUDIO CITY NC","STUDIO CITY NC",27,2021-08-01,52
"STUDIO CITY NC","STUDIO CITY NC",27,2021-09-01,62
"STUDIO CITY NC","STUDIO CITY NC",27,2021-10-01,54
"STUDIO CITY NC","STUDIO CITY NC",27,2021-11-01,58
"STUDIO CITY NC","STUDIO CITY NC",27,2021-12-01,50
"STUDIO CITY NC","STUDIO CITY NC",27,2020-01-01,68
"STUDIO CITY NC","STUDIO CITY NC",27,2020-02-01,60
"STUDIO CITY NC","STUDIO CITY NC",27,2020-03-01,59
"STUDIO CITY NC","STUDIO CITY NC",27,2020-04-01,44
"STUDIO CITY NC","STUDIO CITY NC",27,2020-05-01,50
"STUDIO CITY NC","STUDIO CITY NC",27,2020-06-01,61
"STUDIO CITY NC","STUDIO CITY NC",27,2020-07-01,101
"STUDIO CITY NC","STUDIO CITY NC",27,2020-08-01,72
"STUDIO CITY NC","STUDIO CITY NC",27,2020-09-01,53
"STUDIO CITY NC","STUDIO CITY NC",27,2020-10-01,49
"STUDIO CITY NC","STUDIO CITY NC",27,2020-11-01,52
"STUDIO CITY NC","STUDIO CITY NC",27,2020-12-01,63
"STUDIO CITY NC","STUDIO CITY NC",27,2019-01-01,0
"STUDIO CITY NC","STUDIO CITY NC",27,2019-02-01,0
"STUDIO CITY NC","STUDIO CITY NC",27,2019-03-01,0
"STUDIO CITY NC","STUDIO CITY NC",27,2019-04-01,11
"STUDIO CITY NC","STUDIO CITY NC",27,2019-05-01,83
"STUDIO CITY NC","STUDIO CITY NC",27,2019-06-01,195
"STUDIO CITY NC","STUDIO CITY NC",27,2019-07-01,169
"STUDIO CITY NC","STUDIO CITY NC",27,2019-08-01,124
"STUDIO CITY NC","STUDIO CITY NC",27,2019-09-01,98
"STUDIO CITY NC","STUDIO CITY NC",27,2019-10-01,141
"STUDIO CITY NC","STUDIO CITY NC",27,2019-11-01,110
"STUDIO CITY NC","STUDIO CITY NC",27,2019-12-01,54
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-01-01,6
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-02-01,3
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-03-01,4
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-04-01,5
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-05-01,8
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-06-01,9
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-07-01,9
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-08-01,12
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-09-01,8
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-10-01,NA
"SUN VALLEY AREA NC","SUN VALLEY AREA NC",8,2022-11-01,NA
