"NC_ID","cert_name","month","pen_count","avg_depl","dest_ct","origin_ct"
78,"SOUTH CENTRAL NC",2019-12-01,3,139,6973,6507
78,"SOUTH CENTRAL NC",2020-01-01,5,139,6503,6172
78,"SOUTH CENTRAL NC",2020-02-01,1,144,6826,6575
78,"SOUTH CENTRAL NC",2020-03-01,1,85,3737,3484
78,"SOUTH CENTRAL NC",2020-04-01,0,7,534,388
78,"SOUTH CENTRAL NC",2020-05-01,0,9,516,339
78,"SOUTH CENTRAL NC",2020-06-01,0,18,817,591
78,"SOUTH CENTRAL NC",2020-07-01,0,36,1961,1610
78,"SOUTH CENTRAL NC",2020-08-01,1,40,2122,1734
78,"SOUTH CENTRAL NC",2020-09-01,0,28,1831,1490
78,"SOUTH CENTRAL NC",2020-10-01,0,22,1231,997
78,"SOUTH CENTRAL NC",2020-11-01,1,13,768,556
78,"SOUTH CENTRAL NC",2020-12-01,0,14,559,425
78,"SOUTH CENTRAL NC",2021-01-01,0,6,359,194
78,"SOUTH CENTRAL NC",2021-02-01,2,8,457,289
78,"SOUTH CENTRAL NC",2021-03-01,6,20,901,649
78,"SOUTH CENTRAL NC",2021-04-01,2,29,1201,917
78,"SOUTH CENTRAL NC",2021-05-01,0,53,2221,1725
78,"SOUTH CENTRAL NC",2021-06-01,7,83,2856,2377
78,"SOUTH CENTRAL NC",2021-07-01,2,102,3809,3331
78,"SOUTH CENTRAL NC",2021-08-01,3,92,4398,3825
78,"SOUTH CENTRAL NC",2021-09-01,3,144,6690,6014
78,"SOUTH CENTRAL NC",2021-10-01,10,162,7509,6889
78,"SOUTH CENTRAL NC",2021-11-01,8,169,8111,7452
78,"SOUTH CENTRAL NC",2021-12-01,1,155,181,169
78,"SOUTH CENTRAL NC",2022-01-01,4,135,6487,5982
78,"SOUTH CENTRAL NC",2022-02-01,3,166,6470,5713
78,"SOUTH CENTRAL NC",2022-03-01,8,157,6545,5834
78,"SOUTH CENTRAL NC",2022-04-01,8,145,6187,5428
78,"SOUTH CENTRAL NC",2022-05-01,4,150,6111,5366
78,"SOUTH CENTRAL NC",2022-06-01,0,123,4584,4170
78,"SOUTH CENTRAL NC",2022-07-01,2,126,5605,5027
78,"SOUTH CENTRAL NC",2022-08-01,3,90,5386,4458
78,"SOUTH CENTRAL NC",2022-09-01,2,97,5601,4615
61,"SOUTH ROBERTSON NC",2019-03-01,5,9,545,351
61,"SOUTH ROBERTSON NC",2019-04-01,6,66,3438,3272
61,"SOUTH ROBERTSON NC",2019-05-01,1,93,4155,4083
61,"SOUTH ROBERTSON NC",2019-06-01,4,128,6315,6237
61,"SOUTH ROBERTSON NC",2019-07-01,5,224,10509,10437
61,"SOUTH ROBERTSON NC",2019-08-01,29,195,11250,10722
61,"SOUTH ROBERTSON NC",2019-09-01,14,131,8715,8371
61,"SOUTH ROBERTSON NC",2019-10-01,21,96,6655,6290
61,"SOUTH ROBERTSON NC",2019-11-01,7,83,5011,4638
61,"SOUTH ROBERTSON NC",2019-12-01,0,65,3736,3379
61,"SOUTH ROBERTSON NC",2020-01-01,0,49,3074,2656
61,"SOUTH ROBERTSON NC",2020-02-01,2,76,4287,3861
61,"SOUTH ROBERTSON NC",2020-03-01,0,46,2246,2077
61,"SOUTH ROBERTSON NC",2020-04-01,0,5,139,112
61,"SOUTH ROBERTSON NC",2020-05-01,0,7,288,239
61,"SOUTH ROBERTSON NC",2020-06-01,0,7,384,298
61,"SOUTH ROBERTSON NC",2020-07-01,0,41,1314,1280
61,"SOUTH ROBERTSON NC",2020-08-01,1,62,1746,1659
61,"SOUTH ROBERTSON NC",2020-09-01,0,52,1582,1422
61,"SOUTH ROBERTSON NC",2020-10-01,1,21,1165,935
61,"SOUTH ROBERTSON NC",2020-11-01,0,22,794,645
61,"SOUTH ROBERTSON NC",2020-12-01,0,19,665,563
61,"SOUTH ROBERTSON NC",2021-01-01,1,23,741,650
61,"SOUTH ROBERTSON NC",2021-02-01,0,19,706,523
61,"SOUTH ROBERTSON NC",2021-03-01,0,21,802,601
61,"SOUTH ROBERTSON NC",2021-04-01,1,31,1195,940
61,"SOUTH ROBERTSON NC",2021-05-01,0,29,1557,1244
61,"SOUTH ROBERTSON NC",2021-06-01,1,36,2034,1642
61,"SOUTH ROBERTSON NC",2021-07-01,0,32,1798,1485
61,"SOUTH ROBERTSON NC",2021-08-01,4,35,2375,2015
61,"SOUTH ROBERTSON NC",2021-09-01,3,38,2342,2013
61,"SOUTH ROBERTSON NC",2021-10-01,3,52,2652,2317
61,"SOUTH ROBERTSON NC",2021-11-01,1,90,3570,3287
61,"SOUTH ROBERTSON NC",2021-12-01,0,67,73,62
61,"SOUTH ROBERTSON NC",2022-01-01,3,51,2678,2396
61,"SOUTH ROBERTSON NC",2022-02-01,8,51,2661,2358
61,"SOUTH ROBERTSON NC",2022-03-01,1,59,3203,2821
61,"SOUTH ROBERTSON NC",2022-04-01,3,85,3717,3521
61,"SOUTH ROBERTSON NC",2022-05-01,3,101,4920,4742
61,"SOUTH ROBERTSON NC",2022-06-01,2,101,4934,4774
61,"SOUTH ROBERTSON NC",2022-07-01,0,95,5052,4829
61,"SOUTH ROBERTSON NC",2022-08-01,0,123,5498,5232
61,"SOUTH ROBERTSON NC",2022-09-01,3,110,5835,5705
27,"STUDIO CITY NC",2019-03-01,4,0,0,0
27,"STUDIO CITY NC",2019-04-01,4,11,945,952
27,"STUDIO CITY NC",2019-05-01,4,83,4791,4812
27,"STUDIO CITY NC",2019-06-01,17,195,13415,13414
27,"STUDIO CITY NC",2019-07-01,17,169,12383,12411
27,"STUDIO CITY NC",2019-08-01,23,124,9657,9582
27,"STUDIO CITY NC",2019-09-01,7,98,6724,6455
27,"STUDIO CITY NC",2019-10-01,3,141,7208,6964
27,"STUDIO CITY NC",2019-11-01,9,110,5190,5061
27,"STUDIO CITY NC",2019-12-01,2,54,2977,2774
27,"STUDIO CITY NC",2020-01-01,7,68,3789,3639
27,"STUDIO CITY NC",2020-02-01,2,60,2910,2834
27,"STUDIO CITY NC",2020-03-01,2,59,1849,1852
27,"STUDIO CITY NC",2020-04-01,2,44,971,1011
27,"STUDIO CITY NC",2020-05-01,3,50,1245,1296
27,"STUDIO CITY NC",2020-06-01,4,61,1496,1538
27,"STUDIO CITY NC",2020-07-01,2,101,2724,2760
27,"STUDIO CITY NC",2020-08-01,0,72,2500,2530
27,"STUDIO CITY NC",2020-09-01,0,53,1791,1800
27,"STUDIO CITY NC",2020-10-01,0,49,1763,1803
27,"STUDIO CITY NC",2020-11-01,2,52,1281,1273
27,"STUDIO CITY NC",2020-12-01,2,63,1502,1555
27,"STUDIO CITY NC",2021-01-01,0,60,1371,1456
27,"STUDIO CITY NC",2021-02-01,3,52,1376,1422
27,"STUDIO CITY NC",2021-03-01,3,28,1077,1096
27,"STUDIO CITY NC",2021-04-01,1,32,1633,1694
27,"STUDIO CITY NC",2021-05-01,3,54,2472,2552
27,"STUDIO CITY NC",2021-06-01,2,58,2680,2849
27,"STUDIO CITY NC",2021-07-01,10,67,3258,3374
27,"STUDIO CITY NC",2021-08-01,2,52,2576,2574
27,"STUDIO CITY NC",2021-09-01,1,62,2581,2651
27,"STUDIO CITY NC",2021-10-01,0,54,2201,2221
27,"STUDIO CITY NC",2021-11-01,3,58,2383,2418
27,"STUDIO CITY NC",2021-12-01,3,50,68,61
27,"STUDIO CITY NC",2022-01-01,2,57,1856,1829
27,"STUDIO CITY NC",2022-02-01,3,67,2261,2279
27,"STUDIO CITY NC",2022-03-01,5,64,2697,2716
27,"STUDIO CITY NC",2022-04-01,7,38,2209,2165
27,"STUDIO CITY NC",2022-05-01,5,48,2438,2380
27,"STUDIO CITY NC",2022-06-01,3,55,2618,2603
27,"STUDIO CITY NC",2022-07-01,6,52,2547,2615
27,"STUDIO CITY NC",2022-08-01,4,42,2917,2909
27,"STUDIO CITY NC",2022-09-01,5,63,3098,3152
8,"SUN VALLEY AREA NC",2019-03-01,0,0,0,0
8,"SUN VALLEY AREA NC",2019-04-01,1,7,480,481
8,"SUN VALLEY AREA NC",2019-05-01,0,9,335,339
8,"SUN VALLEY AREA NC",2019-06-01,0,7,194,187
8,"SUN VALLEY AREA NC",2019-07-01,1,14,492,477
8,"SUN VALLEY AREA NC",2019-08-01,1,8,323,227
8,"SUN VALLEY AREA NC",2019-09-01,2,7,268,208
8,"SUN VALLEY AREA NC",2019-10-01,3,9,330,242
8,"SUN VALLEY AREA NC",2019-11-01,0,7,184,153
8,"SUN VALLEY AREA NC",2019-12-01,1,3,162,125
8,"SUN VALLEY AREA NC",2020-01-01,0,6,199,173
8,"SUN VALLEY AREA NC",2020-02-01,0,3,116,81
8,"SUN VALLEY AREA NC",2020-03-01,0,1,20,14
8,"SUN VALLEY AREA NC",2020-04-01,0,0,0,0
8,"SUN VALLEY AREA NC",2020-05-01,0,0,0,0
8,"SUN VALLEY AREA NC",2020-06-01,0,2,50,29
8,"SUN VALLEY AREA NC",2020-07-01,0,5,160,123
8,"SUN VALLEY AREA NC",2020-08-01,1,6,149,119
8,"SUN VALLEY AREA NC",2020-09-01,1,5,116,82
8,"SUN VALLEY AREA NC",2020-10-01,0,4,114,87
8,"SUN VALLEY AREA NC",2020-11-01,0,6,114,86
8,"SUN VALLEY AREA NC",2020-12-01,0,2,39,22
8,"SUN VALLEY AREA NC",2021-01-01,0,1,19,13
8,"SUN VALLEY AREA NC",2021-02-01,0,2,39,25
8,"SUN VALLEY AREA NC",2021-03-01,0,4,73,53
8,"SUN VALLEY AREA NC",2021-04-01,0,5,75,56
8,"SUN VALLEY AREA NC",2021-05-01,0,4,109,76
8,"SUN VALLEY AREA NC",2021-06-01,0,6,168,121
8,"SUN VALLEY AREA NC",2021-07-01,0,7,254,196
8,"SUN VALLEY AREA NC",2021-08-01,0,5,183,128
8,"SUN VALLEY AREA NC",2021-09-01,0,5,124,90
8,"SUN VALLEY AREA NC",2021-10-01,0,3,68,34
8,"SUN VALLEY AREA NC",2021-11-01,0,4,113,66
8,"SUN VALLEY AREA NC",2021-12-01,0,5,4,2
8,"SUN VALLEY AREA NC",2022-01-01,0,6,137,94
8,"SUN VALLEY AREA NC",2022-02-01,0,3,73,50
8,"SUN VALLEY AREA NC",2022-03-01,0,4,120,92
8,"SUN VALLEY AREA NC",2022-04-01,0,5,131,100
8,"SUN VALLEY AREA NC",2022-05-01,0,8,193,160
8,"SUN VALLEY AREA NC",2022-06-01,0,9,240,201
8,"SUN VALLEY AREA NC",2022-07-01,0,9,230,208
8,"SUN VALLEY AREA NC",2022-08-01,1,12,329,305
8,"SUN VALLEY AREA NC",2022-09-01,1,8,258,223
10,"SUNLAND-TUJUNGA NC",2019-03-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2019-04-01,0,0,1,1
10,"SUNLAND-TUJUNGA NC",2019-05-01,0,0,4,4
10,"SUNLAND-TUJUNGA NC",2019-06-01,0,0,41,41
10,"SUNLAND-TUJUNGA NC",2019-07-01,0,1,16,16
10,"SUNLAND-TUJUNGA NC",2019-08-01,0,1,3,3
10,"SUNLAND-TUJUNGA NC",2019-09-01,0,1,1,1
10,"SUNLAND-TUJUNGA NC",2019-10-01,0,0,1,1
10,"SUNLAND-TUJUNGA NC",2019-11-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2019-12-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-01-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-02-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-03-01,1,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-04-01,1,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-05-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-06-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-07-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-08-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-09-01,0,0,1,1
10,"SUNLAND-TUJUNGA NC",2020-10-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-11-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2020-12-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2021-01-01,1,0,0,0
10,"SUNLAND-TUJUNGA NC",2021-02-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2021-03-01,0,0,1,1
10,"SUNLAND-TUJUNGA NC",2021-04-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2021-05-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2021-06-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2021-07-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2021-08-01,0,0,1,1
10,"SUNLAND-TUJUNGA NC",2021-09-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2021-10-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2021-11-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2021-12-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2022-01-01,0,0,8,8
10,"SUNLAND-TUJUNGA NC",2022-02-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2022-03-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2022-04-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2022-05-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2022-06-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2022-07-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2022-08-01,0,0,0,0
10,"SUNLAND-TUJUNGA NC",2022-09-01,0,0,0,0
5,"SYLMAR NC",2019-03-01,0,1,0,0
5,"SYLMAR NC",2019-04-01,0,2,37,36
5,"SYLMAR NC",2019-05-01,0,6,74,75
5,"SYLMAR NC",2019-06-01,0,2,36,35
5,"SYLMAR NC",2019-07-01,0,2,41,42
5,"SYLMAR NC",2019-08-01,0,14,278,284
5,"SYLMAR NC",2019-09-01,0,3,42,41
5,"SYLMAR NC",2019-10-01,0,5,129,128
5,"SYLMAR NC",2019-11-01,0,1,18,18
5,"SYLMAR NC",2019-12-01,0,2,38,37
5,"SYLMAR NC",2020-01-01,0,1,9,6
5,"SYLMAR NC",2020-02-01,0,1,15,13
5,"SYLMAR NC",2020-03-01,0,1,7,7
5,"SYLMAR NC",2020-04-01,0,0,0,0
5,"SYLMAR NC",2020-05-01,0,0,1,1
5,"SYLMAR NC",2020-06-01,0,0,0,0
5,"SYLMAR NC",2020-07-01,0,0,1,1
5,"SYLMAR NC",2020-08-01,0,1,11,9
5,"SYLMAR NC",2020-09-01,0,1,0,0
5,"SYLMAR NC",2020-10-01,0,0,2,2
5,"SYLMAR NC",2020-11-01,0,0,0,0
5,"SYLMAR NC",2020-12-01,0,0,0,0
5,"SYLMAR NC",2021-01-01,0,0,0,0
5,"SYLMAR NC",2021-02-01,0,1,4,4
5,"SYLMAR NC",2021-03-01,0,1,1,1
5,"SYLMAR NC",2021-04-01,0,0,0,0
5,"SYLMAR NC",2021-05-01,0,0,4,4
5,"SYLMAR NC",2021-06-01,0,0,1,1
5,"SYLMAR NC",2021-07-01,2,0,7,6
5,"SYLMAR NC",2021-08-01,1,0,3,3
5,"SYLMAR NC",2021-09-01,0,0,7,5
5,"SYLMAR NC",2021-10-01,0,1,7,4
5,"SYLMAR NC",2021-11-01,2,1,5,3
5,"SYLMAR NC",2021-12-01,0,1,0,0
5,"SYLMAR NC",2022-01-01,1,1,44,35
5,"SYLMAR NC",2022-02-01,0,2,64,60
5,"SYLMAR NC",2022-03-01,0,1,39,27
5,"SYLMAR NC",2022-04-01,1,0,14,11
5,"SYLMAR NC",2022-05-01,1,1,17,7
5,"SYLMAR NC",2022-06-01,3,1,26,18
5,"SYLMAR NC",2022-07-01,1,1,17,13
5,"SYLMAR NC",2022-08-01,0,0,19,12
5,"SYLMAR NC",2022-09-01,0,0,6,5
17,"TARZANA NC",2019-03-01,0,0,0,0
17,"TARZANA NC",2019-04-01,0,2,113,112
17,"TARZANA NC",2019-05-01,0,3,111,111
17,"TARZANA NC",2019-06-01,0,3,86,85
17,"TARZANA NC",2019-07-01,0,10,484,467
17,"TARZANA NC",2019-08-01,0,10,396,362
17,"TARZANA NC",2019-09-01,1,8,333,300
17,"TARZANA NC",2019-10-01,1,11,544,566
17,"TARZANA NC",2019-11-01,0,7,239,238
17,"TARZANA NC",2019-12-01,0,3,60,49
17,"TARZANA NC",2020-01-01,0,1,30,25
17,"TARZANA NC",2020-02-01,0,1,28,22
17,"TARZANA NC",2020-03-01,0,0,7,8
17,"TARZANA NC",2020-04-01,0,0,3,3
17,"TARZANA NC",2020-05-01,0,0,0,0
17,"TARZANA NC",2020-06-01,0,0,6,3
17,"TARZANA NC",2020-07-01,0,1,14,5
17,"TARZANA NC",2020-08-01,0,0,5,1
17,"TARZANA NC",2020-09-01,0,1,9,8
17,"TARZANA NC",2020-10-01,0,2,37,33
17,"TARZANA NC",2020-11-01,0,4,91,88
17,"TARZANA NC",2020-12-01,0,2,22,17
17,"TARZANA NC",2021-01-01,0,2,35,26
17,"TARZANA NC",2021-02-01,0,16,263,296
17,"TARZANA NC",2021-03-01,0,9,220,224
17,"TARZANA NC",2021-04-01,0,5,113,119
17,"TARZANA NC",2021-05-01,0,4,114,122
17,"TARZANA NC",2021-06-01,0,23,675,706
17,"TARZANA NC",2021-07-01,0,33,1046,1140
17,"TARZANA NC",2021-08-01,2,38,1170,1279
17,"TARZANA NC",2021-09-01,0,37,998,1141
17,"TARZANA NC",2021-10-01,3,37,1130,1276
17,"TARZANA NC",2021-11-01,0,17,434,545
17,"TARZANA NC",2021-12-01,0,14,6,6
17,"TARZANA NC",2022-01-01,1,10,244,258
17,"TARZANA NC",2022-02-01,0,7,138,164
17,"TARZANA NC",2022-03-01,2,15,311,345
17,"TARZANA NC",2022-04-01,0,25,466,575
17,"TARZANA NC",2022-05-01,0,12,277,305
17,"TARZANA NC",2022-06-01,0,2,81,74
17,"TARZANA NC",2022-07-01,0,2,90,87
17,"TARZANA NC",2022-08-01,0,28,602,636
17,"TARZANA NC",2022-09-01,1,25,510,561
74,"UNITED NEIGHBORHOODS NC",2019-03-01,0,17,692,648
74,"UNITED NEIGHBORHOODS NC",2019-04-01,0,48,2576,2505
74,"UNITED NEIGHBORHOODS NC",2019-05-01,0,79,3923,3903
74,"UNITED NEIGHBORHOODS NC",2019-06-01,0,69,4039,3990
74,"UNITED NEIGHBORHOODS NC",2019-07-01,0,78,0,354
74,"UNITED NEIGHBORHOODS NC",2019-08-01,0,86,4190,3379
74,"UNITED NEIGHBORHOODS NC",2019-09-01,0,90,3885,3243
74,"UNITED NEIGHBORHOODS NC",2019-10-01,0,62,3233,2621
74,"UNITED NEIGHBORHOODS NC",2019-11-01,0,60,2595,2107
74,"UNITED NEIGHBORHOODS NC",2019-12-01,0,55,2557,2058
74,"UNITED NEIGHBORHOODS NC",2020-01-01,0,61,2558,2128
74,"UNITED NEIGHBORHOODS NC",2020-02-01,0,67,2668,2301
74,"UNITED NEIGHBORHOODS NC",2020-03-01,0,40,1641,1456
74,"UNITED NEIGHBORHOODS NC",2020-04-01,0,3,125,84
74,"UNITED NEIGHBORHOODS NC",2020-05-01,0,7,272,192
74,"UNITED NEIGHBORHOODS NC",2020-06-01,0,11,439,324
74,"UNITED NEIGHBORHOODS NC",2020-07-01,0,16,738,551
74,"UNITED NEIGHBORHOODS NC",2020-08-01,0,21,799,583
74,"UNITED NEIGHBORHOODS NC",2020-09-01,0,21,817,597
74,"UNITED NEIGHBORHOODS NC",2020-10-01,0,17,915,687
74,"UNITED NEIGHBORHOODS NC",2020-11-01,0,21,748,581
74,"UNITED NEIGHBORHOODS NC",2020-12-01,2,20,604,429
74,"UNITED NEIGHBORHOODS NC",2021-01-01,0,17,524,398
74,"UNITED NEIGHBORHOODS NC",2021-02-01,0,23,628,433
74,"UNITED NEIGHBORHOODS NC",2021-03-01,2,26,832,651
74,"UNITED NEIGHBORHOODS NC",2021-04-01,1,36,1386,1109
74,"UNITED NEIGHBORHOODS NC",2021-05-01,1,41,1654,1307
74,"UNITED NEIGHBORHOODS NC",2021-06-01,2,46,1893,1515
74,"UNITED NEIGHBORHOODS NC",2021-07-01,3,58,2435,2080
74,"UNITED NEIGHBORHOODS NC",2021-08-01,0,64,2723,2243
74,"UNITED NEIGHBORHOODS NC",2021-09-01,3,72,2893,2439
74,"UNITED NEIGHBORHOODS NC",2021-10-01,0,69,3285,2716
74,"UNITED NEIGHBORHOODS NC",2021-11-01,0,84,3791,3351
74,"UNITED NEIGHBORHOODS NC",2021-12-01,1,82,105,98
74,"UNITED NEIGHBORHOODS NC",2022-01-01,1,90,3552,3184
74,"UNITED NEIGHBORHOODS NC",2022-02-01,5,107,3417,3049
74,"UNITED NEIGHBORHOODS NC",2022-03-01,2,103,3754,3422
74,"UNITED NEIGHBORHOODS NC",2022-04-01,5,97,3758,3464
74,"UNITED NEIGHBORHOODS NC",2022-05-01,0,105,4192,3917
74,"UNITED NEIGHBORHOODS NC",2022-06-01,1,115,4512,4350
74,"UNITED NEIGHBORHOODS NC",2022-07-01,0,89,4578,4366
74,"UNITED NEIGHBORHOODS NC",2022-08-01,2,93,5249,4970
74,"UNITED NEIGHBORHOODS NC",2022-09-01,1,117,5471,5210
20,"VAN NUYS NC",2019-03-01,0,0,1,1
20,"VAN NUYS NC",2019-04-01,0,6,558,567
20,"VAN NUYS NC",2019-05-01,1,27,1107,1113
20,"VAN NUYS NC",2019-06-01,0,59,2104,2101
20,"VAN NUYS NC",2019-07-01,7,274,8963,8999
20,"VAN NUYS NC",2019-08-01,1,182,7942,8240
20,"VAN NUYS NC",2019-09-01,1,138,6061,6362
20,"VAN NUYS NC",2019-10-01,1,56,3042,2997
20,"VAN NUYS NC",2019-11-01,1,20,1002,876
20,"VAN NUYS NC",2019-12-01,2,24,1083,1063
20,"VAN NUYS NC",2020-01-01,1,11,518,414
20,"VAN NUYS NC",2020-02-01,0,12,524,428
20,"VAN NUYS NC",2020-03-01,1,6,210,142
20,"VAN NUYS NC",2020-04-01,0,4,137,104
20,"VAN NUYS NC",2020-05-01,0,5,248,182
20,"VAN NUYS NC",2020-06-01,0,4,192,133
20,"VAN NUYS NC",2020-07-01,2,9,413,305
20,"VAN NUYS NC",2020-08-01,0,9,350,263
20,"VAN NUYS NC",2020-09-01,0,8,291,211
20,"VAN NUYS NC",2020-10-01,2,7,264,192
20,"VAN NUYS NC",2020-11-01,1,16,229,173
20,"VAN NUYS NC",2020-12-01,1,18,242,189
20,"VAN NUYS NC",2021-01-01,0,14,231,173
20,"VAN NUYS NC",2021-02-01,1,11,177,125
20,"VAN NUYS NC",2021-03-01,1,5,216,153
20,"VAN NUYS NC",2021-04-01,1,6,217,136
20,"VAN NUYS NC",2021-05-01,0,6,336,240
20,"VAN NUYS NC",2021-06-01,1,5,237,164
20,"VAN NUYS NC",2021-07-01,0,8,397,315
20,"VAN NUYS NC",2021-08-01,1,8,568,470
20,"VAN NUYS NC",2021-09-01,1,10,641,518
20,"VAN NUYS NC",2021-10-01,0,11,604,490
20,"VAN NUYS NC",2021-11-01,1,13,727,589
20,"VAN NUYS NC",2021-12-01,3,10,16,15
20,"VAN NUYS NC",2022-01-01,1,14,768,683
20,"VAN NUYS NC",2022-02-01,0,20,927,854
20,"VAN NUYS NC",2022-03-01,0,23,1067,1044
20,"VAN NUYS NC",2022-04-01,0,18,863,860
20,"VAN NUYS NC",2022-05-01,1,23,1079,1042
20,"VAN NUYS NC",2022-06-01,0,28,1359,1332
20,"VAN NUYS NC",2022-07-01,2,26,1400,1272
20,"VAN NUYS NC",2022-08-01,4,35,1573,1517
20,"VAN NUYS NC",2022-09-01,4,37,1691,1564
68,"VENICE NC",2019-03-01,116,720,36287,40271
68,"VENICE NC",2019-04-01,695,2996,175275,176855
68,"VENICE NC",2019-05-01,837,3989,222039,222294
68,"VENICE NC",2019-06-01,809,3343,202045,202883
68,"VENICE NC",2019-07-01,506,3588,224195,225139
68,"VENICE NC",2019-08-01,352,2760,202097,204772
68,"VENICE NC",2019-09-01,328,2017,157545,158713
68,"VENICE NC",2019-10-01,232,1710,111490,112620
68,"VENICE NC",2019-11-01,182,1370,85395,86080
68,"VENICE NC",2019-12-01,127,1058,63725,64327
68,"VENICE NC",2020-01-01,108,1166,74091,74515
68,"VENICE NC",2020-02-01,155,1307,81587,82038
68,"VENICE NC",2020-03-01,112,803,39644,40063
68,"VENICE NC",2020-04-01,7,137,2974,3067
68,"VENICE NC",2020-05-01,40,327,18510,18728
68,"VENICE NC",2020-06-01,108,665,40099,40592
68,"VENICE NC",2020-07-01,182,960,58416,58932
68,"VENICE NC",2020-08-01,221,1068,74107,74748
68,"VENICE NC",2020-09-01,261,1054,69216,69886
68,"VENICE NC",2020-10-01,308,1113,67225,67982
68,"VENICE NC",2020-11-01,86,710,34075,34465
68,"VENICE NC",2020-12-01,67,546,18117,18324
68,"VENICE NC",2021-01-01,75,517,21740,22024
68,"VENICE NC",2021-02-01,192,697,31465,31817
68,"VENICE NC",2021-03-01,325,858,45686,46197
68,"VENICE NC",2021-04-01,285,1047,62908,63575
68,"VENICE NC",2021-05-01,409,1373,81185,82103
68,"VENICE NC",2021-06-01,441,1409,77243,78294
68,"VENICE NC",2021-07-01,399,1364,77904,79283
68,"VENICE NC",2021-08-01,508,1303,65095,66194
68,"VENICE NC",2021-09-01,489,1444,60661,61506
68,"VENICE NC",2021-10-01,447,1332,51097,51760
68,"VENICE NC",2021-11-01,488,1273,45092,44758
68,"VENICE NC",2021-12-01,277,1121,1671,1675
68,"VENICE NC",2022-01-01,441,1184,40303,40601
68,"VENICE NC",2022-02-01,745,1278,45798,46137
68,"VENICE NC",2022-03-01,1520,1248,51903,52246
68,"VENICE NC",2022-04-01,661,1360,57797,58139
68,"VENICE NC",2022-05-01,414,1421,55991,56273
68,"VENICE NC",2022-06-01,269,1373,50408,50641
68,"VENICE NC",2022-07-01,592,1601,69293,69765
68,"VENICE NC",2022-08-01,816,1237,61227,61757
68,"VENICE NC",2022-09-01,549,1428,56716,57394
109,"VOICES NC",2019-03-01,0,2,37,24
109,"VOICES NC",2019-04-01,1,13,421,414
109,"VOICES NC",2019-05-01,0,24,731,682
109,"VOICES NC",2019-06-01,0,31,988,917
109,"VOICES NC",2019-07-01,1,46,1204,1096
109,"VOICES NC",2019-08-01,1,50,1916,1362
109,"VOICES NC",2019-09-01,1,51,2371,1742
109,"VOICES NC",2019-10-01,0,55,2586,1947
109,"VOICES NC",2019-11-01,0,51,2256,1890
109,"VOICES NC",2019-12-01,2,51,2486,2038
109,"VOICES NC",2020-01-01,0,46,1696,1293
109,"VOICES NC",2020-02-01,2,47,1779,1429
109,"VOICES NC",2020-03-01,1,29,1034,797
109,"VOICES NC",2020-04-01,1,2,65,35
109,"VOICES NC",2020-05-01,0,2,53,20
109,"VOICES NC",2020-06-01,0,6,124,63
109,"VOICES NC",2020-07-01,2,9,478,334
109,"VOICES NC",2020-08-01,3,13,546,373
109,"VOICES NC",2020-09-01,0,12,543,373
109,"VOICES NC",2020-10-01,0,11,465,298
109,"VOICES NC",2020-11-01,0,7,211,120
109,"VOICES NC",2020-12-01,1,6,185,93
109,"VOICES NC",2021-01-01,0,4,146,77
109,"VOICES NC",2021-02-01,0,5,165,100
109,"VOICES NC",2021-03-01,0,10,270,184
109,"VOICES NC",2021-04-01,1,10,284,158
109,"VOICES NC",2021-05-01,0,24,597,399
109,"VOICES NC",2021-06-01,0,35,1104,831
109,"VOICES NC",2021-07-01,1,33,1263,969
109,"VOICES NC",2021-08-01,1,35,1629,1304
109,"VOICES NC",2021-09-01,6,41,1687,1405
