"NC_ID","data_nc_name","cert_name","month_yr","avg_depl"
38,"SILVER LAKE NC","SILVER LAKE NC",2022-06-01,219
38,"SILVER LAKE NC","SILVER LAKE NC",2022-07-01,175
38,"SILVER LAKE NC","SILVER LAKE NC",2022-08-01,133
38,"SILVER LAKE NC","SILVER LAKE NC",2022-09-01,161
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-01-01,0
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-02-01,0
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-03-01,2
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-04-01,146
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-05-01,175
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-06-01,119
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-07-01,198
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-08-01,198
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-09-01,183
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-10-01,140
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-11-01,144
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2019-12-01,139
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-01-01,139
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-02-01,144
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-03-01,85
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-04-01,7
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-05-01,9
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-06-01,18
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-07-01,36
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-08-01,40
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-09-01,28
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-10-01,22
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-11-01,13
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2020-12-01,14
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-01-01,6
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-02-01,8
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-03-01,20
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-04-01,29
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-05-01,53
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-06-01,83
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-07-01,102
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-08-01,92
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-09-01,144
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-10-01,162
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-11-01,169
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2021-12-01,155
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2022-01-01,135
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2022-02-01,166
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2022-03-01,157
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2022-04-01,145
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2022-05-01,150
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2022-06-01,123
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2022-07-01,126
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2022-08-01,90
78,"SOUTH CENTRAL NC","SOUTH CENTRAL NC",2022-09-01,97
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-01-01,4
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-02-01,7
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-03-01,9
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-04-01,66
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-05-01,93
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-06-01,128
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-07-01,224
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-08-01,195
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-09-01,131
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-10-01,96
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-11-01,83
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2019-12-01,65
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-01-01,49
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-02-01,76
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-03-01,46
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-04-01,5
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-05-01,7
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-06-01,7
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-07-01,41
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-08-01,62
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-09-01,52
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-10-01,21
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-11-01,22
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2020-12-01,19
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-01-01,23
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-02-01,19
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-03-01,21
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-04-01,31
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-05-01,29
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-06-01,36
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-07-01,32
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-08-01,35
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-09-01,38
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-10-01,52
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-11-01,90
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2021-12-01,67
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2022-01-01,51
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2022-02-01,51
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2022-03-01,59
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2022-04-01,85
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2022-05-01,101
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2022-06-01,101
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2022-07-01,95
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2022-08-01,123
61,"SOUTH ROBERTSON NC","SOUTH ROBERTSON NC",2022-09-01,110
27,"STUDIO CITY NC","STUDIO CITY NC",2019-01-01,0
27,"STUDIO CITY NC","STUDIO CITY NC",2019-02-01,0
27,"STUDIO CITY NC","STUDIO CITY NC",2019-03-01,0
27,"STUDIO CITY NC","STUDIO CITY NC",2019-04-01,11
27,"STUDIO CITY NC","STUDIO CITY NC",2019-05-01,83
27,"STUDIO CITY NC","STUDIO CITY NC",2019-06-01,195
27,"STUDIO CITY NC","STUDIO CITY NC",2019-07-01,169
27,"STUDIO CITY NC","STUDIO CITY NC",2019-08-01,124
27,"STUDIO CITY NC","STUDIO CITY NC",2019-09-01,98
27,"STUDIO CITY NC","STUDIO CITY NC",2019-10-01,141
27,"STUDIO CITY NC","STUDIO CITY NC",2019-11-01,110
27,"STUDIO CITY NC","STUDIO CITY NC",2019-12-01,54
27,"STUDIO CITY NC","STUDIO CITY NC",2020-01-01,68
27,"STUDIO CITY NC","STUDIO CITY NC",2020-02-01,60
27,"STUDIO CITY NC","STUDIO CITY NC",2020-03-01,59
27,"STUDIO CITY NC","STUDIO CITY NC",2020-04-01,44
27,"STUDIO CITY NC","STUDIO CITY NC",2020-05-01,50
27,"STUDIO CITY NC","STUDIO CITY NC",2020-06-01,61
27,"STUDIO CITY NC","STUDIO CITY NC",2020-07-01,101
27,"STUDIO CITY NC","STUDIO CITY NC",2020-08-01,72
27,"STUDIO CITY NC","STUDIO CITY NC",2020-09-01,53
27,"STUDIO CITY NC","STUDIO CITY NC",2020-10-01,49
27,"STUDIO CITY NC","STUDIO CITY NC",2020-11-01,52
27,"STUDIO CITY NC","STUDIO CITY NC",2020-12-01,63
27,"STUDIO CITY NC","STUDIO CITY NC",2021-01-01,60
27,"STUDIO CITY NC","STUDIO CITY NC",2021-02-01,52
27,"STUDIO CITY NC","STUDIO CITY NC",2021-03-01,28
27,"STUDIO CITY NC","STUDIO CITY NC",2021-04-01,32
27,"STUDIO CITY NC","STUDIO CITY NC",2021-05-01,54
27,"STUDIO CITY NC","STUDIO CITY NC",2021-06-01,58
27,"STUDIO CITY NC","STUDIO CITY NC",2021-07-01,67
27,"STUDIO CITY NC","STUDIO CITY NC",2021-08-01,52
27,"STUDIO CITY NC","STUDIO CITY NC",2021-09-01,62
27,"STUDIO CITY NC","STUDIO CITY NC",2021-10-01,54
27,"STUDIO CITY NC","STUDIO CITY NC",2021-11-01,58
27,"STUDIO CITY NC","STUDIO CITY NC",2021-12-01,50
27,"STUDIO CITY NC","STUDIO CITY NC",2022-01-01,57
27,"STUDIO CITY NC","STUDIO CITY NC",2022-02-01,67
27,"STUDIO CITY NC","STUDIO CITY NC",2022-03-01,64
27,"STUDIO CITY NC","STUDIO CITY NC",2022-04-01,38
27,"STUDIO CITY NC","STUDIO CITY NC",2022-05-01,48
27,"STUDIO CITY NC","STUDIO CITY NC",2022-06-01,55
27,"STUDIO CITY NC","STUDIO CITY NC",2022-07-01,52
27,"STUDIO CITY NC","STUDIO CITY NC",2022-08-01,42
27,"STUDIO CITY NC","STUDIO CITY NC",2022-09-01,63
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-01-01,0
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-02-01,0
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-03-01,0
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-04-01,7
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-05-01,9
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-06-01,7
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-07-01,14
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-08-01,8
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-09-01,7
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-10-01,9
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-11-01,7
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2019-12-01,3
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-01-01,6
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-02-01,3
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-03-01,1
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-04-01,0
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-05-01,0
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-06-01,2
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-07-01,5
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-08-01,6
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-09-01,5
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-10-01,4
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-11-01,6
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2020-12-01,2
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-01-01,1
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-02-01,2
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-03-01,4
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-04-01,5
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-05-01,4
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-06-01,6
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-07-01,7
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-08-01,5
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-09-01,5
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-10-01,3
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-11-01,4
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2021-12-01,5
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2022-01-01,6
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2022-02-01,3
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2022-03-01,4
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2022-04-01,5
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2022-05-01,8
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2022-06-01,9
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2022-07-01,9
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2022-08-01,12
8,"SUN VALLEY AREA NC","SUN VALLEY AREA NC",2022-09-01,8
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-01-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-02-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-03-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-04-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-05-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-06-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-07-01,1
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-08-01,1
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-09-01,1
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-10-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-11-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2019-12-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-01-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-02-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-03-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-04-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-05-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-06-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-07-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-08-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-09-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-10-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-11-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2020-12-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-01-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-02-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-03-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-04-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-05-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-06-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-07-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-08-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-09-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-10-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-11-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2021-12-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2022-01-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2022-02-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2022-03-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2022-04-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2022-05-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2022-06-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2022-07-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2022-08-01,0
10,"SUNLAND-TUJUNGA NC","SUNLAND-TUJUNGA NC",2022-09-01,0
5,"SYLMAR NC","SYLMAR NC",2019-01-01,0
5,"SYLMAR NC","SYLMAR NC",2019-02-01,0
5,"SYLMAR NC","SYLMAR NC",2019-03-01,1
5,"SYLMAR NC","SYLMAR NC",2019-04-01,2
5,"SYLMAR NC","SYLMAR NC",2019-05-01,6
5,"SYLMAR NC","SYLMAR NC",2019-06-01,2
5,"SYLMAR NC","SYLMAR NC",2019-07-01,2
5,"SYLMAR NC","SYLMAR NC",2019-08-01,14
5,"SYLMAR NC","SYLMAR NC",2019-09-01,3
5,"SYLMAR NC","SYLMAR NC",2019-10-01,5
5,"SYLMAR NC","SYLMAR NC",2019-11-01,1
5,"SYLMAR NC","SYLMAR NC",2019-12-01,2
5,"SYLMAR NC","SYLMAR NC",2020-01-01,1
5,"SYLMAR NC","SYLMAR NC",2020-02-01,1
5,"SYLMAR NC","SYLMAR NC",2020-03-01,1
5,"SYLMAR NC","SYLMAR NC",2020-04-01,0
5,"SYLMAR NC","SYLMAR NC",2020-05-01,0
5,"SYLMAR NC","SYLMAR NC",2020-06-01,0
5,"SYLMAR NC","SYLMAR NC",2020-07-01,0
5,"SYLMAR NC","SYLMAR NC",2020-08-01,1
5,"SYLMAR NC","SYLMAR NC",2020-09-01,1
5,"SYLMAR NC","SYLMAR NC",2020-10-01,0
5,"SYLMAR NC","SYLMAR NC",2020-11-01,0
5,"SYLMAR NC","SYLMAR NC",2020-12-01,0
5,"SYLMAR NC","SYLMAR NC",2021-01-01,0
5,"SYLMAR NC","SYLMAR NC",2021-02-01,1
5,"SYLMAR NC","SYLMAR NC",2021-03-01,1
5,"SYLMAR NC","SYLMAR NC",2021-04-01,0
5,"SYLMAR NC","SYLMAR NC",2021-05-01,0
5,"SYLMAR NC","SYLMAR NC",2021-06-01,0
5,"SYLMAR NC","SYLMAR NC",2021-07-01,0
5,"SYLMAR NC","SYLMAR NC",2021-08-01,0
5,"SYLMAR NC","SYLMAR NC",2021-09-01,0
5,"SYLMAR NC","SYLMAR NC",2021-10-01,1
5,"SYLMAR NC","SYLMAR NC",2021-11-01,1
5,"SYLMAR NC","SYLMAR NC",2021-12-01,1
5,"SYLMAR NC","SYLMAR NC",2022-01-01,1
5,"SYLMAR NC","SYLMAR NC",2022-02-01,2
5,"SYLMAR NC","SYLMAR NC",2022-03-01,1
5,"SYLMAR NC","SYLMAR NC",2022-04-01,0
5,"SYLMAR NC","SYLMAR NC",2022-05-01,1
5,"SYLMAR NC","SYLMAR NC",2022-06-01,1
5,"SYLMAR NC","SYLMAR NC",2022-07-01,1
5,"SYLMAR NC","SYLMAR NC",2022-08-01,0
5,"SYLMAR NC","SYLMAR NC",2022-09-01,0
17,"TARZANA NC","TARZANA NC",2019-01-01,0
17,"TARZANA NC","TARZANA NC",2019-02-01,0
17,"TARZANA NC","TARZANA NC",2019-03-01,0
17,"TARZANA NC","TARZANA NC",2019-04-01,2
17,"TARZANA NC","TARZANA NC",2019-05-01,3
17,"TARZANA NC","TARZANA NC",2019-06-01,3
17,"TARZANA NC","TARZANA NC",2019-07-01,10
17,"TARZANA NC","TARZANA NC",2019-08-01,10
17,"TARZANA NC","TARZANA NC",2019-09-01,8
17,"TARZANA NC","TARZANA NC",2019-10-01,11
17,"TARZANA NC","TARZANA NC",2019-11-01,7
17,"TARZANA NC","TARZANA NC",2019-12-01,3
17,"TARZANA NC","TARZANA NC",2020-01-01,1
17,"TARZANA NC","TARZANA NC",2020-02-01,1
17,"TARZANA NC","TARZANA NC",2020-03-01,0
17,"TARZANA NC","TARZANA NC",2020-04-01,0
17,"TARZANA NC","TARZANA NC",2020-05-01,0
17,"TARZANA NC","TARZANA NC",2020-06-01,0
17,"TARZANA NC","TARZANA NC",2020-07-01,1
17,"TARZANA NC","TARZANA NC",2020-08-01,0
17,"TARZANA NC","TARZANA NC",2020-09-01,1
17,"TARZANA NC","TARZANA NC",2020-10-01,2
17,"TARZANA NC","TARZANA NC",2020-11-01,4
17,"TARZANA NC","TARZANA NC",2020-12-01,2
17,"TARZANA NC","TARZANA NC",2021-01-01,2
17,"TARZANA NC","TARZANA NC",2021-02-01,16
17,"TARZANA NC","TARZANA NC",2021-03-01,9
17,"TARZANA NC","TARZANA NC",2021-04-01,5
17,"TARZANA NC","TARZANA NC",2021-05-01,4
17,"TARZANA NC","TARZANA NC",2021-06-01,23
17,"TARZANA NC","TARZANA NC",2021-07-01,33
17,"TARZANA NC","TARZANA NC",2021-08-01,38
17,"TARZANA NC","TARZANA NC",2021-09-01,37
17,"TARZANA NC","TARZANA NC",2021-10-01,37
17,"TARZANA NC","TARZANA NC",2021-11-01,17
17,"TARZANA NC","TARZANA NC",2021-12-01,14
17,"TARZANA NC","TARZANA NC",2022-01-01,10
17,"TARZANA NC","TARZANA NC",2022-02-01,7
17,"TARZANA NC","TARZANA NC",2022-03-01,15
17,"TARZANA NC","TARZANA NC",2022-04-01,25
17,"TARZANA NC","TARZANA NC",2022-05-01,12
17,"TARZANA NC","TARZANA NC",2022-06-01,2
17,"TARZANA NC","TARZANA NC",2022-07-01,2
17,"TARZANA NC","TARZANA NC",2022-08-01,28
17,"TARZANA NC","TARZANA NC",2022-09-01,25
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-01-01,1
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-02-01,2
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-03-01,17
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-04-01,48
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-05-01,79
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-06-01,69
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-07-01,78
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-08-01,86
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-09-01,90
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-10-01,62
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-11-01,60
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2019-12-01,55
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-01-01,61
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-02-01,67
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-03-01,40
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-04-01,3
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-05-01,7
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-06-01,11
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-07-01,16
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-08-01,21
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-09-01,21
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-10-01,17
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-11-01,21
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2020-12-01,20
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2021-01-01,17
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2021-02-01,23
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2021-03-01,26
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2021-04-01,36
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2021-05-01,41
74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS","UNITED NEIGHBORHOODS NC",2021-06-01,46
